,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1392,1201+,Kagoshima UniversityJapan,10.6–22.3,21.2,11.6,15.9,41.9,24.7
1393,1201+,Kanagawa UniversityJapan,10.6–22.3,15.7,8.2,9.7,35.5,29.4
1394,1201+,Kanazawa Medical UniversityJapan,10.6–22.3,24.7,8.8,21.5,36.2,20.5
1395,1201+,Kangwon National UniversitySouth KoreaExplore,10.6–22.3,19.9,18.0,18.5,37.9,22.9
1396,1201+,Kansai UniversityJapan,10.6–22.3,18.3,8.1,6.4,36.0,26.8
1397,1201+,University of KarachiPakistan,10.6–22.3,19.0,13.5,6.8,34.9,37.0
1398,1201+,Karadeniz Technical UniversityTurkey,10.6–22.3,15.5,8.7,22.9,34.8,18.5
1399,1201+,Kasetsart UniversityThailand,10.6–22.3,18.6,12.1,12.4,43.5,34.1
1400,1201+,Kaunas University of TechnologyLithuania,10.6–22.3,17.4,13.2,15.2,41.3,41.9
1401,1201+,Kazan National Research Technical UniversityRussian Federation,10.6–22.3,18.3,10.9,31.9,57.9,31.7
1402,1201+,Kazan National Research Technological UniversityRussian Federation,10.6–22.3,18.1,9.7,18.6,58.7,30.5
1403,1201+,Kharazmi UniversityIran,10.6–22.3,29.9,12.1,19.9,36.0,20.8
1404,1201+,Khon Kaen UniversityThailand,10.6–22.3,24.1,14.2,18.7,54.5,31.7
1405,1201+,King Mongkut’s Institute of Technology LadkrabangThailand,10.6–22.3,18.4,21.6,6.6,87.9,23.2
1406,1201+,King Mongkut's University of Technology North BangkokThailand,10.6–22.3,16.7,10.7,22.0,39.7,21.7
1407,1201+,Kitasato UniversityJapan,10.6–22.3,24.3,10.1,19.5,40.0,17.4
1408,1201+,Kocaeli UniversityTurkey,10.6–22.3,13.8,7.6,8.8,37.7,20.2
1409,1201+,Kochi UniversityJapan,10.6–22.3,20.5,11.3,20.0,39.9,24.4
1410,1201+,Kochi University of TechnologyJapan,10.6–22.3,23.9,14.9,15.9,40.8,31.8
1411,1201+,Kogakuin UniversityJapan,10.6–22.3,17.2,11.2,14.4,41.5,19.7
1412,1201+,Kookmin UniversitySouth Korea,10.6–22.3,18.7,11.2,15.4,38.3,32.3
1413,1201+,Universiti Kuala LumpurMalaysia,10.6–22.3,17.5,8.8,26.1,38.2,36.2
1414,1201+,Kunming University of Science and TechnologyChina,10.6–22.3,16.1,12.0,14.4,41.9,17.7
1415,1201+,Kwansei Gakuin UniversityJapan,10.6–22.3,16.8,9.3,21.3,35.5,34.3
1416,1201+,Kyoto Sangyo UniversityJapan,10.6–22.3,15.7,8.7,19.9,34.8,38.5
1417,1201+,Kyoto Institute of TechnologyJapan,10.6–22.3,21.2,15.6,7.1,43.4,26.9
1418,1201+,Kyushu Institute of Technology (Kyutech)Japan,10.6–22.3,19.4,13.4,24.1,51.9,33.9
1419,1201+,Latvia University of Life Sciences and TechnologiesLatvia,10.6–22.3,18.0,18.9,4.9,37.0,22.8
1420,1201+,University of LethbridgeCanada,10.6–22.3,18.9,13.1,19.8,34.8,55.3
1421,1201+,L.N. Gumilyov Eurasian National UniversityKazakhstan,10.6–22.3,16.1,10.0,22.6,34.8,55.2
1422,1201+,Lobachevsky State University of Nizhni NovgorodRussian Federation,10.6–22.3,26.5,11.2,9.9,44.3,33.5
1423,1201+,University of ŁódźPoland,10.6–22.3,19.4,14.2,13.3,35.2,32.3
1424,1201+,Lodz University of TechnologyPoland,10.6–22.3,18.7,13.9,20.9,42.4,25.8
1425,1201+,Londrina State UniversityBrazil,10.6–22.3,23.3,13.4,15.3,53.1,20.1
1426,1201+,Lucian Blaga University of SibiuRomania,10.6–22.3,17.3,12.4,12.3,35.3,18.4
1427,1201+,University of LucknowIndia,10.6–22.3,30.0,10.4,14.0,35.5,16.9
1428,1201+,"Lumière University, Lyon 2France",10.6–22.3,25.6,18.1,10.4,35.1,58.2
1429,1201+,Mackenzie Presbyterian UniversityBrazil,10.6–22.3,17.2,10.8,13.9,44.0,21.8
1430,1201+,Maharaja Sayajirao University of BarodaIndia,10.6–22.3,18.5,11.5,13.3,37.4,16.0
1431,1201+,Mahasarakham UniversityThailand,10.6–22.3,16.6,8.2,7.4,35.3,24.4
1432,1201+,Universiti Malaysia Sarawak (UNIMAS)MalaysiaExplore,10.6–22.3,23.0,10.6,13.5,35.8,48.7
1433,1201+,Maria Curie-Skłodowska University (UMCS)Poland,10.6–22.3,19.3,14.7,11.7,35.1,28.9
1434,1201+,Marmara UniversityTurkey,10.6–22.3,17.2,9.6,22.3,36.6,25.0
1435,1201+,University of Marrakech Cadi AyyadMorocco,10.6–22.3,18.9,10.4,25.7,35.9,39.7
1436,1201+,Matej Bel UniversitySlovakia,10.6–22.3,19.8,13.0,13.5,36.8,44.5
1437,1201+,Meiji UniversityJapan,10.6–22.3,18.8,8.6,7.8,36.6,28.3
1438,1201+,Meijo UniversityJapan,10.6–22.3,16.4,11.3,12.7,37.1,26.0
1439,1201+,Mendel University in BrnoCzech Republic,10.6–22.3,18.4,16.5,11.9,36.6,49.1
1440,1201+,M’Hamed Bougara University of BoumerdèsAlgeria,10.6–22.3,14.3,8.0,16.1,34.8,30.5
1441,1201+,Universidad Michoacana de San Nicolás de HidalgoMexico,10.6–22.3,15.8,10.3,7.7,35.6,27.8
1442,1201+,Mie UniversityJapan,10.6–22.3,22.5,12.6,18.2,40.6,23.5
1443,1201+,Ming Chi University of TechnologyTaiwan,10.6–22.3,17.3,17.8,25.8,49.5,22.8
1444,1201+,Ming Chuan UniversityTaiwan,10.6–22.3,16.3,12.0,13.4,35.3,32.8
1445,1201+,MIREA - Russian Technological UniversityRussian Federation,10.6–22.3,15.8,10.7,3.4,59.8,19.7
1446,1201+,University of MiskolcHungary,10.6–22.3,29.7,9.6,7.5,37.4,30.1
1447,1201+,University of MiyazakiJapan,10.6–22.3,21.8,10.5,19.7,37.0,24.4
1448,1201+,University Mohamed Boudiaf of M’SilaAlgeria,10.6–22.3,20.8,8.2,8.1,35.7,30.1
1449,1201+,Mohammed V University of RabatMorocco,10.6–22.3,28.7,11.6,18.8,43.6,26.7
1450,1201+,University of MonastirTunisia,10.6–22.3,19.4,10.0,17.5,34.8,44.4
1451,1201+,University of MontenegroMontenegro,10.6–22.3,13.2,11.2,14.2,34.9,45.0
1452,1201+,Moscow Aviation InstituteRussian Federation,10.6–22.3,24.0,11.6,14.1,74.1,25.5
1453,1201+,Moscow Polytechnic UniversityRussian Federation,10.6–22.3,16.9,8.7,7.3,34.8,27.2
1454,1201+,Moscow Power Engineering InstituteRussian Federation,10.6–22.3,17.9,26.1,11.6,78.9,32.4
1455,1201+,Multimedia UniversityMalaysia,10.6–22.3,18.7,9.4,24.2,38.9,37.2
1456,1201+,Muroran Institute of TechnologyJapanExplore,10.6–22.3,17.5,11.1,30.5,39.3,32.8
1457,1201+,Mustansiriyah UniversityIraq,10.6–22.3,19.6,7.9,18.7,34.9,20.4
1458,1201+,University of MysoreIndia,10.6–22.3,30.7,8.6,12.9,35.2,33.1
1459,1201+,Universidad Nacional del LitoralArgentina,10.6–22.3,13.5,8.9,15.8,36.7,27.8
1460,1201+,Universidad Nacional Mayor de San MarcosPeru,10.6–22.3,16.4,9.3,4.0,34.8,39.5
1461,1201+,Nagaoka University of TechnologyJapan,10.6–22.3,22.7,15.2,10.4,45.5,35.5
1462,1201+,Nagoya City UniversityJapan,10.6–22.3,24.4,15.9,21.9,44.6,20.2
1463,1201+,Nagoya Institute of TechnologyJapan,10.6–22.3,17.9,19.8,9.2,47.0,25.2
1464,1201+,Nara Medical UniversityJapan,10.6–22.3,26.4,12.2,22.3,46.4,16.3
1465,1201+,Naresuan UniversityThailand,10.6–22.3,21.1,9.5,14.1,35.9,34.0
1466,1201+,National Changhua University of EducationTaiwan,10.6–22.3,21.6,18.3,8.7,37.9,30.0
1467,1201+,National Chiayi UniversityTaiwan,10.6–22.3,15.5,13.0,12.1,65.0,18.8
1468,1201+,National Chi Nan UniversityTaiwan,10.6–22.3,18.0,14.3,5.9,49.0,30.3
1469,1201+,National Chin-Yi University of TechnologyTaiwan,10.6–22.3,16.3,24.8,8.6,46.9,21.0
1470,1201+,National Chung Cheng UniversityTaiwanExplore,10.6–22.3,20.2,21.0,12.8,46.3,23.6
1471,1201+,National Chung Hsing UniversityTaiwan,10.6–22.3,22.7,21.5,17.9,51.2,29.1
1472,1201+,National University of CórdobaArgentina,10.6–22.3,16.8,10.3,22.7,35.6,34.9
1473,1201+,National University of CuyoArgentina,10.6–22.3,20.6,7.8,25.7,34.9,40.2
1474,1201+,National Ilan UniversityTaiwan,10.6–22.3,14.5,12.3,15.5,35.6,31.7
1475,1201+,National University of KaohsiungTaiwan,10.6–22.3,14.7,15.0,5.8,38.8,27.9
1476,1201+,National Research University of Electronic Technology (MIET)Russian Federation,10.6–22.3,39.2,13.5,5.9,85.3,23.9
1477,1201+,National Research Saratov State UniversityRussian Federation,10.6–22.3,21.4,12.2,15.2,39.6,34.5
1478,1201+,National University of the SouthArgentina,10.6–22.3,18.2,8.1,7.6,34.8,28.6
1479,1201+,National Taipei UniversityTaiwan,10.6–22.3,18.8,12.8,24.9,36.1,28.0
1480,1201+,National Taiwan Ocean UniversityTaiwan,10.6–22.3,19.3,22.4,16.8,62.2,31.4
1481,1201+,National Technical University Kharkiv Polytechnic InstituteUkraine,10.6–22.3,21.4,9.0,10.1,36.1,26.7
1482,1201+,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic InstituteUkraine,10.6–22.3,20.9,8.9,12.1,35.7,20.7
1483,1201+,National United UniversityTaiwan,10.6–22.3,14.5,11.6,15.0,39.8,18.8
1484,1201+,Necmettin Erbakan UniversityTurkey,10.6–22.3,25.0,15.3,17.7,35.0,18.7
1485,1201+,University of Nigeria NsukkaNigeria,10.6–22.3,24.1,9.7,28.3,35.6,29.0
1486,1201+,Slovak University of Agriculture in NitraSlovakia,10.6–22.3,20.5,10.3,15.4,36.3,44.5
1487,1201+,Nizhny Novgorod State Technical UniversityRussian Federation,10.6–22.3,18.5,8.6,8.6,44.6,19.0
1488,1201+,University of North Carolina WilmingtonUnited States,10.6–22.3,16.8,8.7,33.7,35.2,28.5
1489,1201+,"University of the North, ColombiaColombia",10.6–22.3,16.1,11.9,19.6,38.4,52.2
1490,1201+,North-Eastern Federal UniversityRussian Federation,10.6–22.3,21.0,9.6,9.3,38.6,32.2
1491,1201+,Nosov Magnitogorsk State Technical UniversityRussian Federation,10.6–22.3,16.8,10.4,13.4,39.7,17.7
1492,1201+,Universidade Nove de Julho (Uninove)BrazilExplore,10.6–22.3,16.8,7.7,9.8,35.3,20.9
1493,1201+,University of Novi SadSerbia,10.6–22.3,17.0,11.4,16.5,42.0,34.1
1494,1201+,Novosibirsk State Technical UniversityRussian Federation,10.6–22.3,20.2,12.9,7.0,38.7,37.5
1495,1201+,Obafemi Awolowo UniversityNigeria,10.6–22.3,17.7,10.4,18.4,34.8,33.2
1496,1201+,Ochanomizu UniversityJapan,10.6–22.3,26.0,13.0,11.1,38.0,24.7
1497,1201+,Oita UniversityJapan,10.6–22.3,20.6,10.0,19.8,39.6,18.9
1498,1201+,Oles Honchar Dnipro National UniversityUkraine,10.6–22.3,17.4,8.4,9.4,35.1,21.5
1499,1201+,Omsk State Technical UniversityRussian Federation,10.6–22.3,15.6,8.9,15.1,36.6,27.4
1500,1201+,Ondokuz Mayis UniversityTurkey,10.6–22.3,14.8,8.7,11.4,37.0,27.3
1501,1201+,University of OradeaRomania,10.6–22.3,14.7,8.5,9.3,35.0,30.3
1502,1201+,Osaka City UniversityJapan,10.6–22.3,24.6,13.5,25.5,43.9,24.0
1503,1201+,Osaka Institute of TechnologyJapan,10.6–22.3,15.3,11.3,19.1,36.9,21.4
1504,1201+,Osaka Medical CollegeJapan,10.6–22.3,27.6,10.9,14.3,37.3,16.2
1505,1201+,Osaka Prefecture UniversityJapan,10.6–22.3,21.3,15.5,14.3,45.2,22.6
1506,1201+,University of OstravaCzech Republic,10.6–22.3,18.6,14.7,18.6,34.9,43.4
1507,1201+,Universitas PadjadjaranIndonesia,10.6–22.3,23.7,9.8,15.2,39.5,26.7
1508,1201+,University of PannoniaHungary,10.6–22.3,17.6,12.0,20.9,36.0,44.0
1509,1201+,University of PardubiceCzech Republic,10.6–22.3,18.8,16.1,6.6,35.9,33.7
1510,1201+,Paris Nanterre UniversityFrance,10.6–22.3,22.0,19.3,13.2,35.0,53.7
1511,1201+,University of Passo Fundo (UPF)Brazil,10.6–22.3,18.3,9.5,21.0,34.8,22.2
1512,1201+,University of Pau and Pays de l’AdourFrance,10.6–22.3,17.6,11.9,23.4,41.6,70.1
1513,1201+,Pavlov First Saint Petersburg State Medical UniversityRussian Federation,10.6–22.3,21.4,8.6,11.1,37.9,31.1
1514,1201+,Perm National Research Polytechnic UniversityRussian Federation,10.6–22.3,20.5,10.4,4.2,57.4,24.0
1515,1201+,Perm State UniversityRussian Federation,10.6–22.3,20.2,10.7,2.0,40.4,18.2
1516,1201+,University of PernambucoBrazil,10.6–22.3,15.6,10.1,22.6,35.0,24.2
1517,1201+,Persian Gulf UniversityIran,10.6–22.3,15.1,10.6,29.3,36.3,22.0
1518,1201+,Pirogov Russian National Research Medical UniversityRussian Federation,10.6–22.3,36.7,11.3,1.9,39.5,21.4
1519,1201+,PMAS Arid Agriculture University RawalpindiPakistan,10.6–22.3,15.7,10.5,27.6,34.8,41.2
1520,1201+,Universidad Politécnica SalesianaEcuador,10.6–22.3,13.0,9.3,16.4,34.8,48.8
1521,1201+,Polytechnic University of BucharestRomania,10.6–22.3,16.9,11.4,11.5,35.3,22.2
1522,1201+,Polytechnic University of TimişoaraRomania,10.6–22.3,14.8,8.7,17.5,36.2,20.3
1523,1201+,Pontifical Catholic University of Minas GeraisBrazil,10.6–22.3,16.5,8.9,6.8,35.2,21.1
1524,1201+,Universidad Pontificia Bolivariana (UPB)Colombia,10.6–22.3,18.7,10.1,7.3,38.5,36.4
1525,1201+,Port Said UniversityEgypt,10.6–22.3,14.4,7.9,32.5,34.8,41.8
1526,1201+,Poznan University of TechnologyPoland,10.6–22.3,18.7,12.0,29.0,39.9,21.5
1527,1201+,Prince of Songkla UniversityThailand,10.6–22.3,17.9,10.9,15.7,39.1,31.8
1528,1201+,Privolzhsky Research Medical UniversityRussian Federation,10.6–22.3,21.1,8.1,2.8,34.8,34.7
1529,1201+,PSG College of TechnologyIndia,10.6–22.3,17.6,9.2,23.6,35.4,14.6
1530,1201+,Purdue University NorthwestUnited States,10.6–22.3,16.1,9.1,23.9,34.8,34.6
1531,1201+,Qassim UniversitySaudi ArabiaExplore,10.6–22.3,18.8,8.1,24.8,36.1,75.3
1532,1201+,Razi UniversityIran,10.6–22.3,21.3,14.0,30.3,35.4,19.3
1533,1201+,Recep Tayyip Erdoğan UniversityTurkey,10.6–22.3,15.7,8.9,10.0,34.9,18.4
1534,1201+,University of RijekaCroatia,10.6–22.3,16.7,13.6,15.8,35.0,29.9
1535,1201+,Ritsumeikan UniversityJapan,10.6–22.3,19.3,13.1,17.1,37.2,37.7
1536,1201+,Russian Presidential Academy of National Economy and Public AdministrationRussian Federation,10.6–22.3,22.1,15.3,11.0,37.9,21.6
1537,1201+,Ryukoku UniversityJapan,10.6–22.3,16.7,10.2,12.7,35.6,24.0
1538,1201+,University of the RyukyusJapan,10.6–22.3,20.3,12.9,15.2,43.9,31.2
1539,1201+,Rzeszów University of TechnologyPoland,10.6–22.3,16.2,9.1,23.0,37.1,20.4
1540,1201+,University of La SabanaColombia,10.6–22.3,16.3,10.2,7.6,36.7,42.5
1541,1201+,Saga UniversityJapan,10.6–22.3,21.7,13.5,18.2,48.4,23.5
1542,1201+,Saitama UniversityJapan,10.6–22.3,20.1,13.6,17.7,37.1,34.6
1543,1201+,Sakarya UniversityTurkeyExplore,10.6–22.3,16.0,9.8,30.4,40.7,22.2
1544,1201+,Samara National Research University (Samara University)Russian Federation,10.6–22.3,21.2,13.8,23.8,43.1,38.6
1545,1201+,Samara State Technical UniversityRussian Federation,10.6–22.3,15.5,9.5,10.1,45.5,18.0
1546,1201+,San Sebastián UniversityChile,10.6–22.3,17.5,8.0,8.8,34.8,43.6
1547,1201+,"University of Santiago, Chile (USACH)Chile",10.6–22.3,16.2,15.7,12.7,37.2,47.0
1548,1201+,Sapporo Medical UniversityJapan,10.6–22.3,26.4,12.0,23.7,41.9,15.6
1549,1201+,Satbayev UniversityKazakhstan,10.6–22.3,17.1,9.8,5.8,41.8,42.6
1550,1201+,Sathyabama Institute of Science and TechnologyIndiaExplore,10.6–22.3,21.4,9.2,19.7,35.3,17.1
1551,1201+,University of Science and Technology of Oran Mohamed-BoudiafAlgeria,10.6–22.3,17.5,7.9,7.2,34.9,35.2
1552,1201+,Universitas Sebelas MaretIndonesia,10.6–22.3,18.2,13.5,24.4,38.3,25.0
1553,1201+,Selçuk UniversityTurkey,10.6–22.3,16.0,9.0,28.8,34.9,24.1
1554,1201+,Semnan University of Medical Sciences and Health ServicesIran,10.6–22.3,21.3,9.6,17.5,34.8,23.3
1555,1201+,Seoul National University of Science and Technology (SeoulTech)South Korea,10.6–22.3,21.6,17.1,17.6,40.2,26.1
1556,1201+,University of SfaxTunisia,10.6–22.3,25.2,12.5,20.4,34.8,41.9
1557,1201+,Shahed UniversityIran,10.6–22.3,25.1,14.2,15.7,34.8,15.3
1558,1201+,Shahid Bahonar University of KermanIran,10.6–22.3,21.6,12.8,24.3,39.5,19.6
1559,1201+,Shahid Rajaee Teacher Training UniversityIran,10.6–22.3,16.5,16.0,29.7,51.2,22.5
1560,1201+,University of Shanghai for Science and TechnologyChina,10.6–22.3,17.5,10.3,23.6,42.6,18.8
1561,1201+,Shibaura Institute of TechnologyJapan,10.6–22.3,17.9,15.9,11.4,41.4,36.0
1562,1201+,Shimane UniversityJapan,10.6–22.3,22.7,13.5,18.5,37.9,24.2
1563,1201+,Shinshu UniversityJapan,10.6–22.3,21.9,14.1,25.8,41.9,26.8
1564,1201+,Shizuoka UniversityJapan,10.6–22.3,18.5,14.9,13.3,41.2,31.6
1565,1201+,University of ShizuokaJapan,10.6–22.3,22.9,12.1,11.5,37.9,21.3
1566,1201+,Showa UniversityJapan,10.6–22.3,29.4,9.6,28.1,36.1,16.9
1567,1201+,Siksha ‘O’ AnusandhanIndiaExplore,10.6–22.3,22.3,9.0,26.1,39.4,14.8
1568,1201+,Silesian University of TechnologyPoland,10.6–22.3,17.6,12.6,21.8,41.4,19.7
1569,1201+,Silpakorn UniversityThailand,10.6–22.3,19.5,10.6,15.6,46.6,25.2
1570,1201+,University of Sistan and BaluchestanIran,10.6–22.3,16.9,11.6,14.3,35.9,17.5
1571,1201+,Sivas Cumhuriyet UniversityTurkey,10.6–22.3,15.9,8.7,14.1,34.9,17.8
1572,1201+,Slovak University of Technology in BratislavaSlovakia,10.6–22.3,21.7,11.2,8.1,38.3,30.0
1573,1201+,Sofia UniversityBulgaria,10.6–22.3,24.3,9.8,12.1,35.8,40.1
1574,1201+,University of SonoraMexico,10.6–22.3,14.5,8.1,9.5,34.9,27.8
1575,1201+,Soonchunhyang UniversitySouth Korea,10.6–22.3,17.0,17.2,23.8,36.1,27.8
1576,1201+,Soongsil UniversitySouth Korea,10.6–22.3,22.1,11.8,12.3,36.5,31.7
1577,1201+,Sophia UniversityJapanExplore,10.6–22.3,21.8,10.4,10.3,35.4,44.1
1578,1201+,University of SousseTunisia,10.6–22.3,21.2,9.1,17.3,34.8,38.5
1579,1201+,University of South ChinaChina,10.6–22.3,22.4,12.0,20.5,44.1,18.1
1580,1201+,Southern Federal UniversityRussian Federation,10.6–22.3,21.4,13.1,16.8,47.7,34.0
1581,1201+,Southwest Petroleum UniversityChina,10.6–22.3,17.7,13.3,25.7,69.7,17.7
1582,1201+,Southwest State UniversityRussian Federation,10.6–22.3,18.8,10.1,15.4,39.2,25.9
1583,1201+,Srinakharinwirot UniversityThailand,10.6–22.3,19.0,9.1,7.9,35.0,19.6
1584,1201+,SRM Institute of Science and TechnologyIndia,10.6–22.3,18.7,9.0,28.1,34.9,20.7
1585,1201+,State University of Ponta GrossaBrazil,10.6–22.3,21.4,9.9,24.0,34.8,22.4
1586,1201+,State University of Santa CruzBrazil,10.6–22.3,26.3,9.3,13.9,35.2,27.3
1587,1201+,St Petersburg Electrotechnical University (LETI)Russian Federation,10.6–22.3,20.0,14.4,14.9,61.4,38.0
1588,1201+,Süleyman Demirel UniversityTurkey,10.6–22.3,16.8,9.2,17.1,35.3,21.6
1589,1201+,Suranaree University of TechnologyThailand,10.6–22.3,20.9,14.9,21.3,57.3,31.2
1590,1201+,Taif UniversitySaudi Arabia,10.6–22.3,15.3,9.7,25.8,36.5,71.8
1591,1201+,University of TalcaChile,10.6–22.3,16.4,11.8,25.5,36.0,52.9
1592,1201+,Tamil Nadu Agricultural UniversityIndia,10.6–22.3,24.5,9.8,2.1,40.9,14.9
1593,1201+,Tamkang UniversityTaiwan,10.6–22.3,16.6,12.4,17.5,35.7,35.6
1594,1201+,University of TarapacáChile,10.6–22.3,14.5,17.0,17.8,34.9,51.4
1595,1201+,Taras Shevchenko National University of KyivUkraine,10.6–22.3,23.4,11.4,8.3,35.4,31.3
1596,1201+,Technical University of Cluj-NapocaRomania,10.6–22.3,15.8,11.0,21.6,37.3,23.2
1597,1201+,Technical University of KošiceSlovakia,10.6–22.3,19.5,13.9,13.1,46.4,41.2
1598,1201+,Technical University of LiberecCzech Republic,10.6–22.3,20.4,15.0,6.1,41.9,40.5
1599,1201+,Technical University of LojaEcuador,10.6–22.3,11.9,7.9,13.1,35.0,47.4
1600,1201+,Technical University of SofiaBulgaria,10.6–22.3,18.3,10.0,8.4,37.3,24.9
1601,1201+,Universidade Tecnológica Federal do Paraná (UTFPR)Brazil,10.6–22.3,16.8,9.8,13.9,36.7,20.4
1602,1201+,Universiti Teknikal Malaysia MelakaMalaysia,10.6–22.3,16.5,10.1,16.4,35.2,34.4
1603,1201+,Universiti Teknologi MARAMalaysia,10.6–22.3,20.1,13.4,12.3,35.2,19.6
1604,1201+,Institut Teknologi Sepuluh NopemberIndonesia,10.6–22.3,19.0,13.1,16.5,61.4,38.4
1605,1201+,Telkom UniversityIndonesia,10.6–22.3,13.8,9.7,31.0,35.3,15.9
1606,1201+,Thammasat UniversityThailandExplore,10.6–22.3,22.2,15.7,11.5,39.2,32.4
1607,1201+,TOBB University of Economics and TechnologyTurkey,10.6–22.3,19.0,11.9,19.2,38.3,26.4
1608,1201+,Toho UniversityJapan,10.6–22.3,20.5,14.7,24.5,41.2,18.9
1609,1201+,Tokai UniversityJapan,10.6–22.3,18.3,11.7,17.9,37.8,25.5
1610,1201+,Tokat Gaziosmanpaşa UniversityTurkey,10.6–22.3,16.5,8.0,23.7,34.9,20.5
1611,1201+,Tokushima UniversityJapan,10.6–22.3,23.8,18.0,15.0,62.8,24.3
1612,1201+,Tokyo University of AgricultureJapan,10.6–22.3,16.4,10.9,15.4,37.1,19.8
1613,1201+,Tokyo City UniversityJapan,10.6–22.3,16.9,10.2,7.1,45.6,21.7
1614,1201+,Tokyo Denki UniversityJapan,10.6–22.3,15.3,9.9,2.5,40.1,18.5
1615,1201+,Tokyo University of Marine Science and TechnologyJapan,10.6–22.3,23.4,14.7,11.4,50.9,35.1
1616,1201+,Tokyo University of Pharmacy and Life SciencesJapan,10.6–22.3,17.5,10.7,13.0,36.7,17.2
1617,1201+,Tokyo University of ScienceJapanExplore,10.6–22.3,23.6,23.1,13.8,46.8,23.0
1618,1201+,Tomas Bata University in ZlínCzech Republic,10.6–22.3,18.3,18.4,13.7,40.1,49.1
1619,1201+,Tomsk State University of Control Systems and RadioelectronicsRussian Federation,10.6–22.3,17.8,11.8,17.8,49.6,33.4
1620,1201+,Tottori UniversityJapan,10.6–22.3,22.4,11.6,13.5,37.8,22.2
1621,1201+,University of ToyamaJapan,10.6–22.3,21.8,14.3,25.5,47.9,28.8
1622,1201+,Toyo UniversityJapan,10.6–22.3,15.5,9.7,8.8,35.7,28.6
1623,1201+,Toyohashi University of Technology (TUT)Japan,10.6–22.3,22.1,20.4,14.1,55.4,32.7
1624,1201+,Transilvania University of BrașovRomania,10.6–22.3,15.1,10.0,33.2,35.2,29.8
1625,1201+,Tunghai UniversityTaiwan,10.6–22.3,16.2,12.1,15.9,38.8,44.0
1626,1201+,University of TyumenRussian Federation,10.6–22.3,16.6,12.4,14.3,39.9,38.8
1627,1201+,Tzu Chi UniversityTaiwanExplore,10.6–22.3,20.7,16.3,9.3,48.1,27.5
1628,1201+,Ufa State Aviation Technical UniversityRussian Federation,10.6–22.3,17.4,9.4,10.5,39.5,18.2
1629,1201+,Unisinos UniversityBrazil,10.6–22.3,26.6,14.4,23.1,51.3,22.8
1630,1201+,Universiti Malaysia Terengganu (UMT)Malaysia,10.6–22.3,18.6,14.3,17.9,35.3,36.3
1631,1201+,Universiti Tun Hussein Onn Malaysia (UTHM)Malaysia,10.6–22.3,18.6,14.3,20.3,34.9,35.2
1632,1201+,Utsunomiya UniversityJapan,10.6–22.3,19.0,11.6,4.1,38.6,24.8
1633,1201+,University of ValladolidSpain,10.6–22.3,20.0,12.7,25.1,38.4,39.2
1634,1201+,University of ValparaísoChile,10.6–22.3,15.5,10.9,19.3,35.0,49.2
1635,1201+,"University of Veterinary and Animal Sciences, LahorePakistan",10.6–22.3,17.0,14.9,22.9,35.2,45.1
1636,1201+,Vietnam National University (Ho Chi Minh City)Vietnam,10.6–22.3,15.7,10.9,23.9,40.8,39.5
1637,1201+,V.N. Karazin Kharkiv National UniversityUkraine,10.6–22.3,21.7,10.1,6.5,35.0,46.0
1638,1201+,Voronezh State UniversityRussian Federation,10.6–22.3,19.3,9.7,3.9,35.9,34.2
1639,1201+,VSB - Technical University of OstravaCzech RepublicExplore,10.6–22.3,20.7,17.5,8.4,43.3,40.5
1640,1201+,Vytautas Magnus UniversityLithuania,10.6–22.3,18.4,13.0,11.2,34.9,76.2
1641,1201+,University of Warmia and Mazury in OlsztynPoland,10.6–22.3,16.8,11.6,14.6,37.1,20.0
1642,1201+,Warsaw University of Life Sciences – SGGWPoland,10.6–22.3,16.1,10.6,24.0,38.6,25.0
1643,1201+,Warsaw University of TechnologyPoland,10.6–22.3,19.7,15.9,19.0,39.1,28.2
1644,1201+,Western Kentucky UniversityUnited States,10.6–22.3,22.8,10.4,13.9,34.9,23.6
1645,1201+,Western Michigan UniversityUnited States,10.6–22.3,20.7,14.8,22.0,35.3,36.3
1646,1201+,West University of TimişoaraRomania,10.6–22.3,17.9,12.7,12.6,35.5,30.6
1647,1201+,Wrocław University of Environmental and Life SciencesPoland,10.6–22.3,17.5,11.1,20.0,38.6,25.1
1648,1201+,Wrocław University of Science and TechnologyPoland,10.6–22.3,19.3,14.7,16.2,45.4,25.0
1649,1201+,University of WrocławPoland,10.6–22.3,21.8,15.4,23.5,35.0,40.3
1650,1201+,Yamagata UniversityJapan,10.6–22.3,22.6,12.5,15.9,52.7,25.6
1651,1201+,Yamaguchi UniversityJapan,10.6–22.3,21.6,12.4,14.0,42.0,29.5
1652,1201+,University of YamanashiJapan,10.6–22.3,25.3,12.5,27.5,37.3,23.6
1653,1201+,Yanshan UniversityChina,10.6–22.3,17.3,11.9,16.7,49.8,17.0
1654,1201+,Yarmouk UniversityJordan,10.6–22.3,25.4,10.4,19.7,36.0,47.6
1655,1201+,Yazd UniversityIran,10.6–22.3,20.4,15.2,19.8,36.2,20.6
1656,1201+,Yeditepe UniversityTurkey,10.6–22.3,19.2,13.7,10.4,74.3,23.6
1657,1201+,Yokohama National UniversityJapan,10.6–22.3,22.6,17.6,13.7,52.9,30.3
