,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1132,1001+,Universiti Malaysia Sarawak (UNIMAS)MalaysiaExplore,9.8–18.9,15.6,8.6,8.6,34.3,37.7
1133,1001+,Manipal Academy of Higher EducationIndia,9.8–18.9,20.2,9.5,6.5,34.1,26.6
1134,1001+,Marmara UniversityTurkey,9.8–18.9,13.5,7.3,18.4,34.0,22.2
1135,1001+,Meiji UniversityJapan,9.8–18.9,14.7,11.3,13.8,72.7,24.1
1136,1001+,Meijo UniversityJapan,9.8–18.9,14.7,9.6,8.8,35.2,23.5
1137,1001+,Menoufia UniversityEgypt,9.8–18.9,13.4,7.4,15.5,36.6,36.0
1138,1001+,Universidad Michoacana de San Nicolás de HidalgoMexico,9.8–18.9,17.0,8.9,11.0,35.0,29.8
1139,1001+,Ming Chuan UniversityTaiwan,9.8–18.9,12.2,10.3,6.9,34.8,29.1
1140,1001+,Minia UniversityEgypt,9.8–18.9,14.3,7.0,13.2,34.1,44.6
1141,1001+,MIREA - Russian Technological UniversityRussian Federation,9.8–18.9,13.3,9.2,6.4,58.6,18.0
1142,1001+,University of MiyazakiJapan,9.8–18.9,20.4,9.4,19.5,35.9,21.4
1143,1001+,University of MonastirTunisia,9.8–18.9,19.8,8.6,12.6,34.0,41.8
1144,1001+,Moscow Aviation InstituteRussian Federation,9.8–18.9,23.4,11.1,1.8,53.8,22.6
1145,1001+,Moscow Power Engineering InstituteRussian Federation,9.8–18.9,18.4,24.1,2.6,53.9,27.4
1146,1001+,Muroran Institute of TechnologyJapanExplore,9.8–18.9,14.2,9.3,22.4,38.2,28.5
1147,1001+,University of MysoreIndia,9.8–18.9,33.0,9.1,4.7,34.3,27.5
1148,1001+,Nagaoka University of TechnologyJapan,9.8–18.9,21.7,13.5,12.2,39.8,32.4
1149,1001+,Nagoya Institute of TechnologyJapan,9.8–18.9,18.1,14.0,14.7,53.4,22.0
1150,1001+,University of NairobiKenya,9.8–18.9,13.7,10.4,16.8,35.1,46.8
1151,1001+,Nara Medical UniversityJapan,9.8–18.9,24.4,10.8,17.5,39.8,15.0
1152,1001+,Naresuan UniversityThailand,9.8–18.9,16.1,7.3,13.3,35.0,33.6
1153,1001+,National Changhua University of EducationTaiwan,9.8–18.9,17.2,18.0,11.5,37.4,22.9
1154,1001+,National Chiayi UniversityTaiwan,9.8–18.9,13.8,12.6,6.0,64.0,17.2
1155,1001+,National Chung Cheng UniversityTaiwanExplore,9.8–18.9,16.9,18.0,13.3,40.6,19.7
1156,1001+,National University of ColombiaColombia,9.8–18.9,19.3,14.7,13.0,34.2,36.2
1157,1001+,National University of CórdobaArgentina,9.8–18.9,19.4,9.4,21.0,34.7,32.8
1158,1001+,National University of KaohsiungTaiwan,9.8–18.9,11.8,15.2,7.9,37.5,24.2
1159,1001+,National University of La PlataArgentina,9.8–18.9,16.1,10.4,13.4,36.0,35.3
1160,1001+,National Research University of Electronic Technology (MIET)Russian Federation,9.8–18.9,17.6,13.7,4.2,35.8,24.0
1161,1001+,National Research Saratov State UniversityRussian Federation,9.8–18.9,20.7,13.1,16.6,37.6,31.2
1162,1001+,National University of the SouthArgentina,9.8–18.9,26.3,10.0,7.9,34.0,24.9
1163,1001+,Nicolaus Copernicus University in ToruńPoland,9.8–18.9,17.9,9.8,22.4,35.0,24.6
1164,1001+,University of Nigeria NsukkaNigeria,9.8–18.9,22.3,8.4,3.6,35.0,21.7
1165,1001+,North China Electric Power UniversityChina,9.8–18.9,15.5,14.9,18.1,34.0,15.4
1166,1001+,Ochanomizu UniversityJapan,9.8–18.9,26.5,11.7,12.6,36.2,24.1
1167,1001+,Oita UniversityJapan,9.8–18.9,18.7,8.9,13.2,36.7,17.6
1168,1001+,Ondokuz Mayis UniversityTurkey,9.8–18.9,14.1,8.3,4.9,37.5,20.3
1169,1001+,Osaka Prefecture UniversityJapan,9.8–18.9,20.8,14.0,19.0,42.5,20.8
1170,1001+,University of PardubiceCzech Republic,9.8–18.9,16.5,13.6,10.8,34.7,25.8
1171,1001+,Perm National Research Polytechnic UniversityRussian Federation,9.8–18.9,18.2,9.1,1.5,55.9,17.6
1172,1001+,Perm State UniversityRussian Federation,9.8–18.9,16.0,10.2,3.9,40.7,19.3
1173,1001+,Pirogov Russian National Research Medical UniversityRussian Federation,9.8–18.9,24.2,8.6,3.8,37.1,24.8
1174,1001+,PMAS Arid Agriculture University RawalpindiPakistan,9.8–18.9,13.6,8.2,11.1,34.0,31.6
1175,1001+,Pontifical Catholic University of ValparaísoChile,9.8–18.9,15.3,14.3,13.8,46.9,48.7
1176,1001+,Universidad Pontificia Bolivariana (UPB)Colombia,9.8–18.9,16.0,8.0,4.8,36.3,35.1
1177,1001+,Pontifícia Universidade Católica do ParanáBrazil,9.8–18.9,15.4,9.4,16.1,36.1,24.7
1178,1001+,Prince of Songkla UniversityThailand,9.8–18.9,15.1,9.0,21.5,36.2,31.7
1179,1001+,PSG College of TechnologyIndia,9.8–18.9,13.3,9.3,13.0,34.6,13.4
1180,1001+,Ritsumeikan UniversityJapan,9.8–18.9,17.2,11.2,14.0,34.9,31.6
1181,1001+,University of the RyukyusJapan,9.8–18.9,18.3,11.1,11.4,42.3,25.4
1182,1001+,Saga UniversityJapan,9.8–18.9,20.7,11.8,17.6,48.2,23.1
1183,1001+,Saitama Medical UniversityJapan,9.8–18.9,23.5,9.0,21.2,37.7,14.6
1184,1001+,"University of Santiago, Chile (USACH)Chile",9.8–18.9,15.1,11.4,12.1,34.1,46.2
1185,1001+,SASTRA UniversityIndia,9.8–18.9,14.3,8.7,17.3,34.4,13.2
1186,1001+,Sathyabama Institute of Science and TechnologyIndiaExplore,9.8–18.9,15.9,8.4,3.4,34.5,15.0
1187,1001+,University of Sciences and Technology Houari BoumedieneAlgeria,9.8–18.9,15.6,7.9,8.9,34.0,35.2
1188,1001+,Sechenov UniversityRussian Federation,9.8–18.9,21.8,8.6,1.4,35.9,29.7
1189,1001+,Seoul National University of Science and Technology (SeoulTech)South Korea,9.8–18.9,22.2,15.6,15.0,39.2,19.8
1190,1001+,Shahid Bahonar University of KermanIran,9.8–18.9,14.6,11.4,11.5,35.6,14.1
1191,1001+,Shahrood University of TechnologyIran,9.8–18.9,14.1,12.5,15.1,35.5,15.8
1192,1001+,Shanghai Maritime UniversityChina,9.8–18.9,13.5,9.3,23.4,46.6,33.2
1193,1001+,Shibaura Institute of TechnologyJapan,9.8–18.9,17.4,12.5,8.0,38.3,34.8
1194,1001+,Shimane UniversityJapan,9.8–18.9,22.6,10.9,12.0,37.5,19.3
1195,1001+,Shizuoka UniversityJapan,9.8–18.9,17.1,12.9,13.9,38.4,25.4
1196,1001+,University of ShizuokaJapan,9.8–18.9,20.0,11.9,13.3,37.4,20.6
1197,1001+,Showa UniversityJapan,9.8–18.9,30.3,8.6,16.8,36.3,16.1
1198,1001+,Siberian Federal UniversityRussian Federation,9.8–18.9,16.8,10.8,6.8,52.6,19.9
1199,1001+,University of Silesia in KatowicePoland,9.8–18.9,17.4,8.5,18.7,34.1,23.0
1200,1001+,Simón Bolívar UniversityVenezuela,9.8–18.9,16.0,8.4,16.8,49.5,44.4
1201,1001+,Slovak University of Technology in BratislavaSlovakia,9.8–18.9,20.3,11.1,9.9,36.5,26.5
1202,1001+,Sofia UniversityBulgaria,9.8–18.9,18.4,9.5,12.6,35.2,42.1
1203,1001+,University of SonoraMexico,9.8–18.9,12.8,7.2,6.9,34.0,27.5
1204,1001+,Sophia UniversityJapanExplore,9.8–18.9,18.4,11.3,11.6,35.3,39.3
1205,1001+,University of South AfricaSouth Africa,9.8–18.9,20.2,15.8,9.9,34.9,35.0
1206,1001+,University of South ChinaChina,9.8–18.9,21.6,6.9,8.1,35.5,14.9
1207,1001+,Southern Federal UniversityRussian Federation,9.8–18.9,21.3,9.7,12.9,42.0,25.3
1208,1001+,University of Southern MississippiUnited States,9.8–18.9,19.8,11.3,22.0,38.3,26.4
1209,1001+,South Valley UniversityEgypt,9.8–18.9,10.7,7.1,23.2,34.1,44.8
1210,1001+,Southwest Jiaotong UniversityChinaExplore,9.8–18.9,16.7,15.4,12.8,37.7,23.3
1211,1001+,Srinakharinwirot UniversityThailand,9.8–18.9,15.0,7.8,11.1,34.2,20.5
1212,1001+,SRM Institute of Science and TechnologyIndia,9.8–18.9,14.2,7.8,14.0,34.2,16.4
1213,1001+,State University of Ponta GrossaBrazil,9.8–18.9,17.3,18.8,16.8,34.0,16.5
1214,1001+,St Petersburg Electrotechnical University (LETI)Russian Federation,9.8–18.9,18.8,10.4,19.5,57.6,26.2
1215,1001+,Tamil Nadu Agricultural UniversityIndia,9.8–18.9,26.0,9.1,1.8,39.2,14.3
1216,1001+,Tamkang UniversityTaiwan,9.8–18.9,14.9,12.2,11.2,35.7,27.5
1217,1001+,University of TarapacáChile,9.8–18.9,11.4,11.6,11.4,34.0,48.4
1218,1001+,Taras Shevchenko National University of KyivUkraine,9.8–18.9,24.8,9.9,9.5,34.7,33.0
1219,1001+,Technical University of KošiceSlovakia,9.8–18.9,19.6,11.5,13.7,42.9,22.7
1220,1001+,Technical University of LiberecCzech Republic,9.8–18.9,17.9,11.7,5.3,39.6,34.6
1221,1001+,Universidade Tecnológica Federal do Paraná (UTFPR)Brazil,9.8–18.9,14.3,8.6,7.2,36.8,18.1
1222,1001+,Universiti Teknologi MARAMalaysia,9.8–18.9,16.3,10.8,10.4,34.4,18.6
1223,1001+,Institut Teknologi Sepuluh NopemberIndonesia,9.8–18.9,16.1,9.2,20.6,52.5,29.6
1224,1001+,Thammasat UniversityThailandExplore,9.8–18.9,18.4,14.2,11.4,54.5,35.0
1225,1001+,TOBB University of Economics and TechnologyTurkey,9.8–18.9,15.2,10.9,27.1,34.7,25.4
1226,1001+,Tokai UniversityJapan,9.8–18.9,17.8,9.1,18.0,36.0,22.1
1227,1001+,Tokyo University of AgricultureJapan,9.8–18.9,16.5,9.6,9.9,36.1,18.1
1228,1001+,Tokyo City UniversityJapan,9.8–18.9,15.4,9.4,9.4,42.4,18.4
1229,1001+,Tokyo Denki UniversityJapan,9.8–18.9,14.2,8.7,2.3,37.8,17.6
1230,1001+,Tokyo University of Marine Science and TechnologyJapan,9.8–18.9,22.7,14.0,9.5,50.3,31.1
1231,1001+,Tomas Bata University in ZlínCzech Republic,9.8–18.9,14.8,15.8,14.4,35.7,37.4
1232,1001+,Tottori UniversityJapan,9.8–18.9,21.9,10.1,11.5,36.0,18.8
1233,1001+,University of ToyamaJapan,9.8–18.9,20.2,12.5,15.4,44.1,26.7
1234,1001+,Toyo UniversityJapan,9.8–18.9,14.2,9.0,6.5,34.8,32.1
1235,1001+,University of Tunis El ManarTunisia,9.8–18.9,27.1,9.2,13.8,34.0,38.8
1236,1001+,Unisinos UniversityBrazil,9.8–18.9,20.8,14.2,14.7,34.9,19.3
1237,1001+,Ural Federal UniversityRussian Federation,9.8–18.9,22.0,14.6,7.5,48.4,42.3
1238,1001+,Urmia UniversityIran,9.8–18.9,22.6,11.9,13.2,35.7,14.2
1239,1001+,Utsunomiya UniversityJapan,9.8–18.9,16.7,10.0,5.4,35.9,23.9
1240,1001+,University of ValparaísoChile,9.8–18.9,13.5,9.2,17.1,34.3,47.0
1241,1001+,University of VeracruzMexico,9.8–18.9,14.2,8.4,4.6,34.0,23.9
1242,1001+,"University of Veterinary and Animal Sciences, LahorePakistan",9.8–18.9,14.4,9.3,6.3,36.3,33.9
1243,1001+,V.N. Karazin Kharkiv National UniversityUkraine,9.8–18.9,19.0,9.0,3.1,34.3,52.5
1244,1001+,Volgograd State Technical UniversityRussian Federation,9.8–18.9,14.9,8.3,7.9,40.9,20.4
1245,1001+,Voronezh State UniversityRussian Federation,9.8–18.9,19.5,8.3,3.8,34.6,26.3
1246,1001+,VSB - Technical University of OstravaCzech RepublicExplore,9.8–18.9,20.8,11.2,13.5,40.3,33.4
1247,1001+,University of West BohemiaCzech Republic,9.8–18.9,17.2,13.5,16.0,38.4,28.1
1248,1001+,West University of TimişoaraRomania,9.8–18.9,16.0,10.7,20.1,34.3,31.8
1249,1001+,Wrocław University of Science and TechnologyPoland,9.8–18.9,14.8,10.7,26.4,37.8,19.9
1250,1001+,Yamaguchi UniversityJapan,9.8–18.9,21.1,10.0,11.5,43.0,23.5
1251,1001+,Yanshan UniversityChina,9.8–18.9,15.5,10.9,9.1,52.5,15.0
1252,1001+,Yarmouk UniversityJordan,9.8–18.9,20.0,8.1,6.9,35.4,49.4
1253,1001+,Yazd UniversityIran,9.8–18.9,13.6,11.1,15.8,35.5,15.8
1254,1001+,Yeditepe UniversityTurkey,9.8–18.9,14.6,9.8,10.1,49.7,22.1
1255,1001+,Yuan Ze UniversityTaiwan,9.8–18.9,16.3,14.3,16.5,49.2,27.4
1256,1001+,Zagazig UniversityEgypt,9.8–18.9,12.9,7.2,18.7,34.0,38.4
1257,1001+,University of ZanjanIran,9.8–18.9,17.8,10.6,22.2,39.7,17.8
